Vernier Format 2
reposo.txt 10/19/2025 10:38:5
Run 1
Time	Potential	EKG	
T	P	E	
s	mV	mV	

0.000	-0.084	-0.004	
0.005	0.026	-0.012	
0.010	0.013	-0.014	
0.015	-0.106	-0.015	
0.020	-0.042	-0.024	
0.025	0.044	-0.031	
0.030	-0.084	-0.030	
0.035	-0.077	-0.033	
0.040	0.046	-0.038	
0.045	-0.031	-0.034	
0.050	-0.089	-0.030	
0.055	0.013	-0.032	
0.060	0.001	-0.030	
0.065	-0.110	-0.028	
0.070	-0.029	-0.033	
0.075	0.055	-0.035	
0.080	-0.081	-0.029	
0.085	-0.078	-0.030	
0.090	0.075	-0.032	
0.095	0.036	-0.022	
0.100	0.041	-0.005	
0.105	0.333	0.026	
0.110	0.382	0.086	
0.115	0.130	0.156	
0.120	0.117	0.197	
0.125	0.099	0.202	
0.130	-0.097	0.177	
0.135	-0.109	0.123	
0.140	0.017	0.060	
0.145	-0.054	0.012	
0.150	-0.116	-0.023	
0.155	-0.003	-0.050	
0.160	-0.005	-0.060	
0.165	-0.116	-0.059	
0.170	-0.046	-0.061	
0.175	0.032	-0.059	
0.180	-0.087	-0.050	
0.185	-0.086	-0.047	
0.190	0.055	-0.047	
0.195	-0.025	-0.038	
0.200	-0.100	-0.031	
0.205	0.023	-0.031	
0.210	0.024	-0.027	
0.215	-0.103	-0.021	
0.220	-0.026	-0.024	
0.225	0.070	-0.025	
0.230	-0.068	-0.019	
0.235	-0.061	-0.018	
0.240	0.091	-0.019	
0.245	-0.016	-0.011	
0.250	-0.083	-0.006	
0.255	0.059	-0.008	
0.260	0.076	-0.003	
0.265	-0.069	0.007	
0.270	0.000	0.008	
0.275	0.107	0.008	
0.280	-0.038	0.015	
0.285	-0.037	0.015	
0.290	0.111	0.013	
0.295	0.001	0.018	
0.300	-0.066	0.019	
0.305	0.067	0.013	
0.310	0.072	0.014	
0.315	-0.069	0.019	
0.320	0.017	0.015	
0.325	0.125	0.015	
0.330	-0.040	0.022	
0.335	-0.035	0.022	
0.340	0.125	0.019	
0.345	0.021	0.025	
0.350	-0.066	0.027	
0.355	0.075	0.022	
0.360	0.061	0.022	
0.365	-0.074	0.024	
0.370	-0.006	0.016	
0.375	0.090	0.009	
0.380	-0.060	0.009	
0.385	-0.058	0.004	
0.390	0.087	-0.004	
0.395	-0.020	-0.002	
0.400	-0.090	-0.003	
0.405	0.036	-0.011	
0.410	0.024	-0.012	
0.415	-0.092	-0.011	
0.420	-0.014	-0.016	
0.425	0.068	-0.018	
0.430	-0.069	-0.013	
0.435	-0.074	-0.015	
0.440	0.061	-0.020	
0.445	-0.026	-0.018	
0.450	-0.089	-0.017	
0.455	0.038	-0.022	
0.460	0.032	-0.019	
0.465	-0.090	-0.013	
0.470	-0.023	-0.016	
0.475	0.076	-0.017	
0.480	-0.060	-0.012	
0.485	-0.055	-0.011	
0.490	0.082	-0.013	
0.495	-0.020	-0.007	
0.500	-0.093	-0.006	
0.505	0.032	-0.012	
0.510	0.035	-0.012	
0.515	-0.086	-0.010	
0.520	-0.025	-0.014	
0.525	0.073	-0.016	
0.530	-0.060	-0.012	
0.535	-0.064	-0.012	
0.540	0.076	-0.016	
0.545	-0.029	-0.012	
0.550	-0.090	-0.011	
0.555	0.053	-0.016	
0.560	0.056	-0.012	
0.565	-0.093	-0.004	
0.570	-0.025	-0.007	
0.575	0.076	-0.010	
0.580	-0.068	-0.007	
0.585	-0.064	-0.010	
0.590	0.084	-0.015	
0.595	-0.019	-0.010	
0.600	-0.087	-0.008	
0.605	0.052	-0.012	
0.610	0.070	-0.008	
0.615	-0.064	0.001	
0.620	0.015	0.004	
0.625	0.124	0.008	
0.630	-0.022	0.020	
0.635	-0.028	0.025	
0.640	0.125	0.025	
0.645	0.001	0.030	
0.650	-0.080	0.030	
0.655	0.059	0.019	
0.660	0.053	0.015	
0.665	-0.093	0.013	
0.670	-0.022	0.003	
0.675	0.072	-0.006	
0.680	-0.084	-0.007	
0.685	-0.087	-0.015	
0.690	0.053	-0.026	
0.695	-0.035	-0.027	
0.700	-0.106	-0.028	
0.705	0.032	-0.034	
0.710	0.030	-0.031	
0.715	-0.106	-0.024	
0.720	-0.035	-0.026	
0.725	0.068	-0.028	
0.730	-0.063	-0.021	
0.735	-0.061	-0.020	
0.740	0.076	-0.020	
0.745	-0.037	-0.015	
0.750	-0.107	-0.014	
0.755	0.056	-0.020	
0.760	0.134	-0.013	
0.765	0.085	0.012	
0.770	0.314	0.051	
0.775	0.453	0.114	
0.780	0.172	0.189	
0.785	0.047	0.229	
0.790	0.119	0.225	
0.795	-0.045	0.192	
0.800	-0.130	0.136	
0.805	-0.005	0.069	
0.810	0.003	0.017	
0.815	-0.119	-0.017	
0.820	-0.068	-0.045	
0.825	0.021	-0.061	
0.830	-0.098	-0.063	
0.835	-0.095	-0.065	
0.840	0.035	-0.066	
0.845	-0.052	-0.058	
0.850	-0.113	-0.051	
0.855	0.013	-0.051	
0.860	0.021	-0.044	
0.865	-0.118	-0.036	
0.870	-0.045	-0.037	
0.875	0.052	-0.038	
0.880	-0.077	-0.032	
0.885	-0.066	-0.031	
0.890	0.068	-0.031	
0.895	-0.020	-0.023	
0.900	-0.092	-0.018	
0.905	0.032	-0.020	
0.910	0.038	-0.017	
0.915	-0.089	-0.011	
0.920	-0.011	-0.014	
0.925	0.094	-0.013	
0.930	-0.043	-0.004	
0.935	-0.049	-0.001	
0.940	0.101	-0.001	
0.945	-0.006	0.006	
0.950	-0.075	0.009	
0.955	0.078	0.005	
0.960	0.070	0.009	
0.965	-0.063	0.017	
0.970	0.013	0.015	
0.975	0.122	0.016	
0.980	-0.035	0.023	
0.985	-0.028	0.024	
0.990	0.134	0.022	
0.995	0.032	0.029	
1.000	-0.051	0.034	
1.005	0.085	0.031	
1.010	0.067	0.033	
1.015	-0.063	0.034	
1.020	0.021	0.027	
1.025	0.124	0.023	
1.030	-0.040	0.028	
1.035	-0.046	0.025	
1.040	0.099	0.017	
1.045	-0.006	0.017	
1.050	-0.078	0.014	
1.055	0.056	0.005	
1.060	0.046	0.003	
1.065	-0.089	0.005	
1.070	-0.017	-0.002	
1.075	0.075	-0.008	
1.080	-0.068	-0.006	
1.085	-0.074	-0.010	
1.090	0.062	-0.017	
1.095	-0.035	-0.017	
1.100	-0.103	-0.019	
1.105	0.021	-0.026	
1.110	0.023	-0.027	
1.115	-0.100	-0.024	
1.120	-0.022	-0.027	
1.125	0.082	-0.026	
1.130	-0.063	-0.018	
1.135	-0.058	-0.015	
1.140	0.081	-0.015	
1.145	-0.022	-0.009	
1.150	-0.084	-0.006	
1.155	0.050	-0.010	
1.160	0.027	-0.008	
1.165	-0.100	-0.006	
1.170	-0.023	-0.012	
1.175	0.082	-0.016	
1.180	-0.061	-0.011	
1.185	-0.064	-0.012	
1.190	0.079	-0.015	
1.195	-0.031	-0.011	
1.200	-0.100	-0.011	
1.205	0.030	-0.018	
1.210	0.027	-0.019	
1.215	-0.100	-0.016	
1.220	-0.031	-0.021	
1.225	0.067	-0.024	
1.230	-0.064	-0.020	
1.235	-0.069	-0.020	
1.240	0.072	-0.022	
1.245	-0.028	-0.017	
1.250	-0.092	-0.015	
1.255	0.035	-0.019	
1.260	0.042	-0.017	
1.265	-0.080	-0.011	
1.270	0.017	-0.010	
1.275	0.113	-0.005	
1.280	-0.048	0.007	
1.285	-0.037	0.011	
1.290	0.133	0.012	
1.295	0.030	0.022	
1.300	-0.058	0.029	
1.305	0.067	0.026	
1.310	0.053	0.026	
1.315	-0.090	0.025	
1.320	-0.020	0.013	
1.325	0.064	0.002	
1.330	-0.083	-0.003	
1.335	-0.081	-0.013	
1.340	0.059	-0.024	
1.345	-0.035	-0.025	
1.350	-0.107	-0.027	
1.355	0.017	-0.033	
1.360	0.018	-0.033	
1.365	-0.101	-0.029	
1.370	-0.023	-0.031	
1.375	0.070	-0.030	
1.380	-0.068	-0.022	
1.385	-0.072	-0.020	
1.390	0.070	-0.022	
1.395	-0.028	-0.017	
1.400	-0.106	-0.016	
1.405	0.009	-0.023	
1.410	0.017	-0.025	
1.415	-0.072	-0.023	
1.420	0.097	-0.019	
1.425	0.331	0.007	
1.430	0.243	0.065	
1.435	0.226	0.130	
1.440	0.322	0.184	
1.445	0.065	0.220	
1.450	-0.097	0.214	
1.455	-0.016	0.165	
1.460	-0.037	0.102	
1.465	-0.133	0.043	
1.470	-0.054	-0.011	
1.475	0.036	-0.045	
1.480	-0.092	-0.057	
1.485	-0.092	-0.063	
1.490	0.041	-0.065	
1.495	-0.055	-0.057	
1.500	-0.119	-0.052	
1.505	0.009	-0.052	
1.510	0.012	-0.047	
1.515	-0.109	-0.040	
1.520	-0.042	-0.040	
1.525	0.047	-0.039	
1.530	-0.089	-0.033	
1.535	-0.075	-0.034	
1.540	0.073	-0.036	
1.545	-0.034	-0.028	
1.550	-0.092	-0.023	
1.555	0.038	-0.025	
1.560	0.036	-0.020	
1.565	-0.090	-0.013	
1.570	-0.006	-0.014	
1.575	0.081	-0.013	
1.580	-0.055	-0.006	
1.585	-0.040	-0.004	
1.590	0.113	-0.004	
1.595	-0.014	0.005	
1.600	-0.078	0.009	
1.605	0.064	0.004	
1.610	0.055	0.006	
1.615	-0.072	0.010	
1.620	0.021	0.007	
1.625	0.125	0.009	
1.630	-0.034	0.019	
1.635	-0.032	0.022	
1.640	0.137	0.021	
1.645	0.010	0.028	
1.650	-0.063	0.031	
1.655	0.093	0.026	
1.660	0.084	0.028	
1.665	-0.068	0.033	
1.670	0.018	0.027	
1.675	0.108	0.023	
1.680	-0.042	0.026	
1.685	-0.035	0.022	
1.690	0.119	0.016	
1.695	0.006	0.020	
1.700	-0.074	0.021	
1.705	0.055	0.013	
1.710	0.039	0.011	
1.715	-0.086	0.010	
1.720	-0.013	0.001	
1.725	0.082	-0.005	
1.730	-0.055	-0.003	
1.735	-0.052	-0.005	
1.740	0.078	-0.009	
1.745	-0.025	-0.005	
1.750	-0.098	-0.006	
1.755	0.035	-0.014	
1.760	0.026	-0.015	
1.765	-0.092	-0.013	
1.770	-0.009	-0.018	
1.775	0.079	-0.018	
1.780	-0.058	-0.011	
1.785	-0.048	-0.009	
1.790	0.096	-0.009	
1.795	-0.020	-0.002	
1.800	-0.089	0.001	
1.805	0.058	-0.005	
1.810	0.042	-0.003	
1.815	-0.089	0.000	
1.820	-0.017	-0.005	
1.825	0.078	-0.009	
1.830	-0.060	-0.005	
1.835	-0.060	-0.007	
1.840	0.096	-0.011	
1.845	-0.016	-0.005	
1.850	-0.083	-0.002	
1.855	0.053	-0.006	
1.860	0.046	-0.004	
1.865	-0.075	0.001	
1.870	0.003	-0.001	
1.875	0.107	-0.001	
1.880	-0.058	0.007	
1.885	-0.057	0.007	
1.890	0.093	0.001	
1.895	-0.005	0.004	
1.900	-0.069	0.006	
1.905	0.078	0.002	
1.910	0.056	0.007	
1.915	-0.083	0.013	
1.920	0.013	0.009	
1.925	0.124	0.008	
1.930	-0.037	0.017	
1.935	-0.031	0.019	
1.940	0.133	0.018	
1.945	0.009	0.025	
1.950	-0.074	0.028	
1.955	0.044	0.020	
1.960	0.030	0.014	
1.965	-0.104	0.009	
1.970	-0.023	-0.005	
1.975	0.059	-0.015	
1.980	-0.077	-0.016	
1.985	-0.072	-0.021	
1.990	0.064	-0.027	
1.995	-0.040	-0.024	
2.000	-0.109	-0.024	
2.005	0.023	-0.031	
2.010	0.018	-0.030	
2.015	-0.097	-0.026	
2.020	-0.022	-0.028	
2.025	0.059	-0.028	
2.030	-0.083	-0.022	
2.035	-0.077	-0.023	
2.040	0.047	-0.029	
2.045	-0.042	-0.027	
2.050	-0.066	-0.026	
2.055	0.169	-0.021	
2.060	0.252	0.010	
2.065	0.146	0.061	
2.070	0.241	0.111	
2.075	0.264	0.156	
2.080	-0.013	0.185	
2.085	-0.068	0.172	
2.090	-0.002	0.128	
2.095	-0.095	0.075	
2.100	-0.138	0.019	
2.105	-0.009	-0.029	
2.110	-0.006	-0.055	
2.115	-0.119	-0.064	
2.120	-0.040	-0.070	
2.125	0.041	-0.067	
2.130	-0.087	-0.056	
2.135	-0.084	-0.050	
2.140	0.053	-0.047	
2.145	-0.043	-0.038	
2.150	-0.101	-0.033	
2.155	0.032	-0.034	
2.160	0.021	-0.029	
2.165	-0.095	-0.022	
2.170	-0.013	-0.023	
2.175	0.070	-0.022	
2.180	-0.068	-0.014	
2.185	-0.063	-0.014	
2.190	0.087	-0.016	
2.195	-0.016	-0.010	
2.200	-0.083	-0.006	
2.205	0.059	-0.009	
2.210	0.050	-0.005	
2.215	-0.078	0.002	
2.220	-0.020	-0.001	
2.225	0.075	-0.004	
2.230	-0.055	-0.002	
2.235	-0.046	-0.004	
2.240	0.111	-0.006	
2.245	-0.003	0.002	
2.250	-0.071	0.007	
2.255	0.073	0.005	
2.260	0.064	0.010	
2.265	-0.074	0.016	
2.270	0.012	0.013	
2.275	0.101	0.011	
2.280	-0.048	0.016	
2.285	-0.042	0.014	
2.290	0.101	0.009	
2.295	-0.011	0.011	
2.300	-0.077	0.011	
2.305	0.055	0.003	
2.310	0.049	0.003	
2.315	-0.077	0.006	
2.320	0.012	0.002	
2.325	0.091	0.001	
2.330	-0.060	0.007	
2.335	-0.058	0.004	
2.340	0.082	-0.002	
2.345	-0.014	-0.000	
2.350	-0.087	-0.001	
2.355	0.038	-0.008	
2.360	0.032	-0.009	
2.365	-0.100	-0.008	
2.370	-0.025	-0.015	
2.375	0.072	-0.019	
2.380	-0.063	-0.015	
2.385	-0.060	-0.015	
2.390	0.075	-0.018	
2.395	-0.017	-0.012	
2.400	-0.080	-0.009	
2.405	0.052	-0.012	
2.410	0.053	-0.007	
2.415	-0.089	-0.001	
2.420	0.007	-0.003	
2.425	0.099	-0.002	
2.430	-0.061	0.005	
2.435	-0.055	0.004	
2.440	0.093	-0.001	
2.445	-0.017	0.002	
2.450	-0.084	0.002	
2.455	0.055	-0.004	
2.460	0.042	-0.004	
2.465	-0.087	-0.000	
2.470	0.000	-0.005	
2.475	0.088	-0.006	
2.480	-0.048	0.001	
2.485	-0.037	0.002	
2.490	0.097	0.001	
2.495	-0.017	0.007	
2.500	-0.087	0.007	
2.505	0.052	-0.000	
2.510	0.026	-0.002	
2.515	-0.100	-0.002	
2.520	-0.013	-0.011	
2.525	0.068	-0.015	
2.530	-0.072	-0.012	
2.535	-0.055	-0.015	
2.540	0.104	-0.017	
2.545	-0.006	-0.008	
2.550	-0.072	-0.001	
2.555	0.072	-0.001	
2.560	0.062	0.005	
2.565	-0.060	0.013	
2.570	0.036	0.014	
2.575	0.108	0.018	
2.580	-0.055	0.025	
2.585	-0.049	0.022	
2.590	0.085	0.013	
2.595	-0.023	0.011	
2.600	-0.087	0.005	
2.605	0.030	-0.006	
2.610	0.026	-0.010	
2.615	-0.109	-0.012	
2.620	-0.042	-0.021	
2.625	0.041	-0.029	
2.630	-0.084	-0.029	
2.635	-0.071	-0.033	
2.640	0.075	-0.036	
2.645	-0.043	-0.029	
2.650	-0.110	-0.026	
2.655	0.023	-0.031	
2.660	0.012	-0.030	
2.665	-0.109	-0.027	
2.670	-0.025	-0.031	
2.675	0.058	-0.032	
2.680	-0.074	-0.026	
2.685	-0.069	-0.025	
2.690	0.062	-0.027	
2.695	-0.019	-0.021	
2.700	-0.040	-0.015	
2.705	0.235	-0.003	
2.710	0.333	0.039	
2.715	0.185	0.102	
2.720	0.243	0.158	
2.725	0.214	0.197	
2.730	-0.052	0.208	
2.735	-0.092	0.176	
2.740	0.026	0.118	
2.745	-0.051	0.064	
2.750	-0.110	0.017	
2.755	0.012	-0.022	
2.760	0.001	-0.040	
2.765	-0.116	-0.047	
2.770	-0.040	-0.054	
2.775	0.042	-0.055	
2.780	-0.086	-0.047	
2.785	-0.075	-0.044	
2.790	0.059	-0.042	
2.795	-0.049	-0.034	
2.800	-0.103	-0.030	
2.805	0.017	-0.034	
2.810	0.013	-0.032	
2.815	-0.103	-0.028	
2.820	-0.026	-0.031	
2.825	0.065	-0.031	
2.830	-0.069	-0.023	
2.835	-0.055	-0.021	
2.840	0.082	-0.021	
2.845	-0.028	-0.013	
2.850	-0.084	-0.009	
2.855	0.062	-0.012	
2.860	0.055	-0.007	
2.865	-0.084	0.001	
2.870	-0.008	-0.001	
2.875	0.090	-0.002	
2.880	-0.057	0.003	
2.885	-0.046	0.002	
2.890	0.113	-0.001	
2.895	0.007	0.007	
2.900	-0.060	0.012	
2.905	0.072	0.011	
2.910	0.056	0.015	
2.915	-0.066	0.019	
2.920	0.017	0.015	
2.925	0.101	0.014	
2.930	-0.045	0.018	
2.935	-0.020	0.017	
2.940	0.124	0.015	
2.945	-0.011	0.021	
2.950	-0.081	0.021	
2.955	0.065	0.012	
2.960	0.053	0.010	
2.965	-0.074	0.012	
2.970	0.018	0.007	
2.975	0.102	0.006	
2.980	-0.057	0.013	
2.985	-0.055	0.010	
2.990	0.085	0.003	
2.995	-0.022	0.004	
3.000	-0.083	0.001	
3.005	0.062	-0.006	
3.010	0.007	-0.006	
3.015	-0.107	-0.006	
3.020	-0.025	-0.016	
3.025	0.064	-0.022	
3.030	-0.072	-0.020	
3.035	-0.068	-0.022	
3.040	0.079	-0.024	
3.045	-0.026	-0.018	
3.050	-0.086	-0.015	
3.055	0.049	-0.017	
3.060	0.039	-0.013	
3.065	-0.078	-0.006	
3.070	0.000	-0.007	
3.075	0.076	-0.006	
3.080	-0.064	-0.001	
3.085	-0.054	-0.003	
3.090	0.090	-0.007	
3.095	-0.023	-0.003	
3.100	-0.093	-0.003	
3.105	0.053	-0.010	
3.110	0.044	-0.008	
3.115	-0.080	-0.003	
3.120	0.010	-0.005	
3.125	0.090	-0.004	
3.130	-0.051	0.004	
3.135	-0.035	0.005	
3.140	0.105	0.004	
3.145	-0.023	0.010	
3.150	-0.095	0.009	
3.155	0.050	-0.001	
3.160	0.035	-0.003	
3.165	-0.087	-0.003	
3.170	-0.013	-0.009	
3.175	0.078	-0.012	
3.180	-0.058	-0.007	
3.185	-0.045	-0.007	
3.190	0.090	-0.009	
3.195	-0.019	-0.003	
3.200	-0.090	-0.001	
3.205	0.053	-0.006	
3.210	0.046	-0.005	
3.215	-0.077	-0.001	
3.220	0.020	-0.002	
3.225	0.116	0.001	
3.230	-0.049	0.012	
3.235	-0.031	0.014	
3.240	0.142	0.014	
3.245	0.009	0.024	
3.250	-0.068	0.028	
3.255	0.075	0.023	
3.260	0.038	0.022	
3.265	-0.098	0.019	
3.270	-0.017	0.007	
3.275	0.065	-0.004	
3.280	-0.080	-0.007	
3.285	-0.074	-0.015	
3.290	0.059	-0.024	
3.295	-0.049	-0.024	
3.300	-0.112	-0.027	
3.305	0.012	-0.035	
3.310	-0.005	-0.037	
3.315	-0.110	-0.036	
3.320	-0.022	-0.040	
3.325	0.075	-0.039	
3.330	-0.077	-0.028	
3.335	-0.071	-0.025	
3.340	0.065	-0.026	
3.345	-0.037	-0.020	
3.350	-0.095	-0.019	
3.355	0.033	-0.023	
3.360	0.013	-0.022	
3.365	-0.100	-0.019	
3.370	0.029	-0.021	
3.375	0.226	-0.010	
3.380	0.162	0.027	
3.385	0.244	0.077	
3.390	0.385	0.135	
3.395	0.140	0.192	
3.400	-0.035	0.213	
3.405	0.033	0.189	
3.410	-0.009	0.144	
3.415	-0.119	0.090	
3.420	-0.045	0.033	
3.425	0.024	-0.009	
3.430	-0.104	-0.033	
3.435	-0.095	-0.052	
3.440	0.033	-0.063	
3.445	-0.061	-0.061	
3.450	-0.124	-0.059	
3.455	-0.003	-0.061	
3.460	-0.011	-0.058	
3.465	-0.116	-0.052	
3.470	-0.031	-0.052	
3.475	0.033	-0.049	
3.480	-0.103	-0.042	
3.485	-0.084	-0.042	
3.490	0.046	-0.045	
3.495	-0.045	-0.040	
3.500	-0.101	-0.037	
3.505	0.033	-0.038	
3.510	0.009	-0.033	
3.515	-0.106	-0.027	
3.520	-0.019	-0.029	
3.525	0.073	-0.028	
3.530	-0.064	-0.019	
3.535	-0.054	-0.017	
3.540	0.091	-0.016	
3.545	-0.023	-0.008	
3.550	-0.086	-0.004	
3.555	0.058	-0.008	
3.560	0.042	-0.005	
3.565	-0.075	0.000	
3.570	0.018	-0.001	
3.575	0.122	0.002	
3.580	-0.045	0.013	
3.585	-0.042	0.016	
3.590	0.105	0.013	
3.595	-0.008	0.017	
3.600	-0.060	0.017	
3.605	0.105	0.013	
3.610	0.052	0.018	
3.615	-0.077	0.023	
3.620	0.015	0.017	
3.625	0.108	0.014	
3.630	-0.037	0.019	
3.635	-0.020	0.018	
3.640	0.113	0.016	
3.645	-0.011	0.021	
3.650	-0.075	0.021	
3.655	0.064	0.012	
3.660	0.044	0.010	
3.665	-0.075	0.011	
3.670	0.009	0.005	
3.675	0.087	0.002	
3.680	-0.066	0.006	
3.685	-0.049	0.002	
3.690	0.094	-0.003	
3.695	-0.013	0.001	
3.700	-0.074	0.002	
3.705	0.065	-0.002	
3.710	0.038	0.001	
3.715	-0.087	0.005	
3.720	-0.002	-0.001	
3.725	0.107	-0.003	
3.730	-0.057	0.004	
3.735	-0.051	0.004	
3.740	0.110	0.001	
3.745	-0.003	0.007	
3.750	-0.060	0.011	
3.755	0.087	0.009	
3.760	0.064	0.014	
3.765	-0.072	0.021	
3.770	0.024	0.018	
3.775	0.110	0.017	
3.780	-0.037	0.023	
3.785	-0.017	0.023	
3.790	0.128	0.021	
3.795	0.013	0.028	
3.800	-0.054	0.031	
3.805	0.091	0.026	
3.810	0.056	0.028	
3.815	-0.083	0.029	
3.820	-0.003	0.019	
3.825	0.085	0.010	
3.830	-0.055	0.009	
3.835	-0.042	0.004	
3.840	0.119	-0.000	
3.845	-0.005	0.007	
3.850	-0.077	0.010	
3.855	0.058	0.005	
3.860	0.038	0.006	
3.865	-0.087	0.007	
3.870	0.000	-0.000	
3.875	0.079	-0.004	
3.880	-0.066	-0.001	
3.885	-0.049	-0.004	
3.890	0.097	-0.008	
3.895	-0.006	-0.002	
3.900	-0.057	0.003	
3.905	0.105	0.004	
3.910	0.076	0.014	
3.915	-0.075	0.025	
3.920	0.030	0.024	
3.925	0.128	0.024	
3.930	-0.055	0.030	
3.935	-0.046	0.027	
3.940	0.096	0.017	
3.945	-0.019	0.016	
3.950	-0.083	0.011	
3.955	0.039	-0.000	
3.960	0.007	-0.006	
3.965	-0.107	-0.010	
3.970	-0.026	-0.021	
3.975	0.036	-0.028	
3.980	-0.098	-0.029	
3.985	-0.086	-0.035	
3.990	0.044	-0.042	
3.995	-0.051	-0.040	
4.000	-0.115	-0.040	
4.005	0.010	-0.045	
4.010	-0.003	-0.043	
4.015	-0.121	-0.040	
4.020	-0.042	-0.044	
4.025	0.035	-0.046	
4.030	-0.095	-0.041	
4.035	-0.075	-0.042	
4.040	0.050	-0.044	
4.045	-0.051	-0.038	
4.050	-0.103	-0.035	
4.055	0.061	-0.036	
4.060	0.134	-0.023	
4.065	0.052	0.005	
4.070	0.279	0.042	
4.075	0.357	0.097	
4.080	0.075	0.155	
4.085	-0.008	0.178	
4.090	0.056	0.162	
4.095	-0.083	0.125	
4.100	-0.144	0.072	
4.105	-0.006	0.015	
4.110	-0.016	-0.023	
4.115	-0.127	-0.046	
4.120	-0.051	-0.063	
4.125	0.023	-0.069	
4.130	-0.103	-0.065	
4.135	-0.090	-0.063	
4.140	0.024	-0.063	
4.145	-0.072	-0.056	
4.150	-0.119	-0.054	
4.155	0.007	-0.056	
4.160	-0.014	-0.053	
4.165	-0.121	-0.048	
4.170	-0.040	-0.050	
4.175	0.041	-0.050	
4.180	-0.087	-0.042	
4.185	-0.075	-0.040	
4.190	0.073	-0.040	
4.195	-0.034	-0.030	
4.200	-0.097	-0.024	
4.205	0.044	-0.025	
4.210	0.024	-0.020	
4.215	-0.101	-0.015	
4.220	-0.020	-0.018	
4.225	0.070	-0.020	
4.230	-0.071	-0.015	
4.235	-0.052	-0.015	
4.240	0.105	-0.016	
4.245	-0.011	-0.006	
4.250	-0.075	-0.000	
4.255	0.073	-0.001	
4.260	0.049	0.004	
4.265	-0.077	0.010	
4.270	0.012	0.007	
4.275	0.111	0.007	
4.280	-0.042	0.014	
4.285	-0.031	0.015	
4.290	0.117	0.014	
4.295	-0.005	0.019	
4.300	-0.071	0.020	
4.305	0.072	0.014	
4.310	0.046	0.013	
4.315	-0.084	0.014	
4.320	0.009	0.007	
4.325	0.075	0.002	
4.330	-0.060	0.004	
4.335	-0.037	0.001	
4.340	0.110	-0.002	
4.345	-0.022	0.004	
4.350	-0.089	0.005	
4.355	0.050	-0.002	
4.360	0.020	-0.004	
4.365	-0.098	-0.004	
4.370	-0.003	-0.012	
4.375	0.067	-0.015	
4.380	-0.080	-0.012	
4.385	-0.066	-0.015	
4.390	0.067	-0.021	
4.395	-0.035	-0.018	
4.400	-0.090	-0.018	
4.405	0.046	-0.022	
4.410	0.032	-0.019	
4.415	-0.089	-0.013	
4.420	-0.005	-0.014	
4.425	0.064	-0.014	
4.430	-0.072	-0.009	
4.435	-0.046	-0.011	
4.440	0.113	-0.012	
4.445	-0.003	-0.002	
4.450	-0.080	0.004	
4.455	0.055	0.002	
4.460	0.029	0.003	
4.465	-0.087	0.004	
4.470	0.001	-0.003	
4.475	0.081	-0.006	
4.480	-0.064	-0.002	
4.485	-0.046	-0.004	
4.490	0.107	-0.006	
4.495	-0.011	0.001	
4.500	-0.069	0.005	
4.505	0.085	0.003	
4.510	0.061	0.009	
4.515	-0.081	0.016	
4.520	0.012	0.013	
4.525	0.085	0.010	
4.530	-0.064	0.012	
4.535	-0.051	0.007	
4.540	0.105	-0.000	
4.545	-0.013	0.003	
4.550	-0.074	0.005	
4.555	0.065	0.000	
4.560	0.046	0.003	
4.565	-0.071	0.007	
4.570	0.024	0.005	
4.575	0.116	0.007	
4.580	-0.037	0.017	
4.585	-0.035	0.019	
4.590	0.105	0.016	
4.595	-0.019	0.019	
4.600	-0.078	0.017	
4.605	0.079	0.008	
4.610	0.062	0.009	
4.615	-0.058	0.014	
4.620	0.047	0.014	
4.625	0.140	0.019	
4.630	-0.029	0.032	
4.635	-0.022	0.035	
4.640	0.139	0.033	
4.645	0.015	0.039	
4.650	-0.057	0.039	
4.655	0.105	0.033	
4.660	0.085	0.034	
4.665	-0.064	0.039	
4.670	0.007	0.032	
4.675	0.078	0.024	
4.680	-0.068	0.020	
4.685	-0.051	0.009	
4.690	0.082	-0.002	
4.695	-0.037	-0.003	
4.700	-0.100	-0.007	
4.705	0.030	-0.018	
4.710	0.006	-0.021	
4.715	-0.107	-0.022	
4.720	-0.028	-0.029	
4.725	0.053	-0.032	
4.730	-0.080	-0.028	
4.735	-0.049	-0.028	
4.740	0.081	-0.027	
4.745	-0.037	-0.018	
4.750	-0.089	-0.014	
4.755	0.038	-0.018	
4.760	0.007	-0.017	
4.765	-0.095	-0.015	
4.770	0.050	-0.017	
4.775	0.249	-0.004	
4.780	0.162	0.036	
4.785	0.266	0.088	
4.790	0.395	0.147	
4.795	0.151	0.205	
4.800	-0.037	0.226	
4.805	0.047	0.200	
4.810	-0.008	0.153	
4.815	-0.119	0.097	
4.820	-0.040	0.039	
4.825	0.017	-0.006	
4.830	-0.110	-0.032	
4.835	-0.097	-0.053	
4.840	0.029	-0.066	
4.845	-0.066	-0.065	
4.850	-0.119	-0.063	
4.855	0.003	-0.064	
4.860	-0.019	-0.059	
4.865	-0.122	-0.053	
4.870	-0.038	-0.054	
4.875	0.038	-0.052	
4.880	-0.092	-0.044	
4.885	-0.080	-0.042	
4.890	0.044	-0.043	
4.895	-0.054	-0.038	
4.900	-0.104	-0.036	
4.905	0.032	-0.039	
4.910	0.009	-0.035	
4.915	-0.107	-0.029	
4.920	-0.022	-0.031	
